time_s,hip_fl_deg,hip_fl_cmd,knee_fl_deg,knee_fl_cmd,hip_fr_deg,hip_fr_cmd,knee_fr_deg,knee_fr_cmd,hip_rl_deg,hip_rl_cmd,knee_rl_deg,knee_rl_cmd,hip_rr_deg,hip_rr_cmd,knee_rr_deg,knee_rr_cmd
5.85,26.3521940071876,26,180,180,31.771272788756,32,180,180,26.0213691047495,26,167.890475168005,168,37.8780173321871,38,180,180
5.875,28.1710750368958,28,180,180,29.8434376824098,30,180,180,24.2617721575706,24,166.748084849797,167,38.7591746095824,39,180,180
5.9,29.0479690681315,29,180,180,28.0014879260626,28,180,180,22.5272875807831,23,165.488499770221,165,40.0259280084892,40,180,180
5.925,27.468096441787,27,180,180,26.5199033132983,27,180,180,22.7478513757517,23,166.51959038159,167,41.027891166472,41,180,180
5.95,26.469705807119,26,180,180,27.2982706075408,27,180,180,23.8833974688464,24,166.865146571358,167,42.0071352534781,42,180,180
5.975,25.8946346144312,26,180,180,28.8959169469674,29,180,180,25.0654516782414,25,168.32206739945,168,43.8064549836849,44,180,180
6,25.244783758473,25,180,180,30.7435481226203,31,180,180,26.1854637616776,26,169.846050531451,170,45.7381208556873,46,180,180
6.025,24.4002734348874,24,180,180,32.5803772346647,33,180,180,27.1673391508405,27,171.313851259394,171,46.9914139025579,47,180,180
6.05,23.5489393568162,24,180,180,34.4298609686374,34,180,180,28.0903427989793,28,172.453218284376,172,46.0771589632491,46,180,180
6.075,22.8090818561001,23,178.975093230525,179,36.3158748782975,36,180,180,29.0793100555923,29,173.062478903657,173,45.0867978225738,45,180,180
6.1,22.2207639242733,22,177.733904623883,178,38.2007198722917,38,180,180,30.2973745790291,30,173.555545176407,174,44.1763010642013,44,180,180
6.125,21.8226599702467,22,176.274113577147,176,40.0903643341147,40,180,180,31.7360433853792,32,173.9989681739,174,43.3873115802896,43,179.02860844678,179
6.15,21.5647903063449,22,174.722827614325,175,41.9720695514544,42,180,180,33.3912640722089,33,174.490327842044,174,42.7492165103497,43,177.88008118339,178
6.175,21.3649443177636,21,173.159529098823,173,43.8370573231764,44,180,180,35.2113700644381,35,175.17817315526,175,42.2187156515228,42,176.641015552237,177
6.2,21.1136706485849,21,171.592440044744,172,45.6639819507459,46,180,180,37.0140773387387,37,175.903255297943,176,41.5975915564798,42,175.495275757337,175
6.225,20.7613939009898,21,170.089661663885,170,47.4866395352786,47,180,180,38.7619131553664,39,176.506575218254,177,40.9158300451491,41,174.397800523925,174
6.25,20.3645614168165,20,168.661333002535,169,49.3122152688899,49,180,180,40.4585051776525,40,176.961925712342,177,40.2590638266331,40,173.295384788026,173
6.275,20.056964844633,20,167.215177286206,167,51.1643039771654,51,180,180,42.182975211559,42,177.174904432146,177,39.927255029978,40,172.655768543847,173
6.3,19.858828601638,20,165.673124166326,166,52.6880396612174,53,180,180,43.8908930668811,44,177.318374057124,177,40.2065877915042,40,172.882297154981,173
6.325,19.3892350465863,19,167.094816841739,167,51.2234304081098,51,180,180,43.2907154473093,43,176.228554352951,176,39.2104975180295,39,172.120989035635,172
6.35,19.5166999358493,20,168.577140838002,169,49.5621045454602,50,180,180,42.1042106194431,42,175.414365146414,175,38.0170294788861,38,171.395934662164,171
6.375,19.9420443615848,20,170.187648950989,170,47.973629156491,48,180,180,40.862193017743,41,174.64783571168,175,37.5933065021053,38,172.451802119037,172
6.4,20.5079467057686,21,171.935538722893,172,46.3814757201755,46,180,180,39.5073254190107,40,173.933293226103,174,38.2137977950253,38,174.066234666876,174
6.425,21.2148005763184,21,173.69626041035,174,44.7615507373795,45,180,180,38.0620613061592,38,173.231134649035,173,39.44016834266,39,175.732929445614,176
6.45,22.1165090898919,22,175.447248616842,175,43.1034518782938,43,180,180,36.5390613279741,37,172.514195519497,173,40.8589820647257,41,177.418670245855,177
6.475,23.2121261077641,23,177.198205267047,177,41.4054134463989,41,180,180,34.9635867709043,35,171.752821205405,172,42.2976243991336,42,179.100007300739,179
6.5,24.4379181391509,24,178.950322713334,179,39.662309346527,40,180,180,33.3460134711318,33,170.930909298083,171,43.7119724322321,44,180,180
6.525,25.7799321366608,26,180,180,37.8706730483084,38,180,180,31.6883341441456,32,170.040138353169,170,45.0917579775193,45,180,180
6.55,27.2741667366935,27,180,180,36.0315313594659,36,180,180,29.993222242101,30,169.075845732396,169,46.4584540726007,46,180,180
6.575,28.8883969234779,29,180,180,34.1408056857171,34,180,180,28.2527955884143,28,168.039328308799,168,47.7777780874451,48,180,180
6.6,30.5940921759001,31,180,180,32.20104383734,32,180,180,26.4707901390816,26,166.926208947678,167,49.0693143842872,49,180,180
6.625,32.3860034345427,32,180,180,30.226860047358,30,180,180,24.6580760632925,25,165.731559493276,166,50.4906386862897,50,180,180
6.65,34.3066028527854,34,180,180,28.2578680452191,28,178.948377091514,179,22.7825119591433,23,164.453525543132,164,52.0984586392413,52,180,180
6.675,33.5820703311795,34,180,180,26.479752476865,26,178.026125499301,178,22.2875973098252,22,165.203180269944,165,54.1539293488716,54,180,180
6.7,31.8770775883822,32,180,180,26.1182186865655,26,179.513630827854,180,22.4863911177183,22,166.306141965997,166,55.9199120713834,56,180,180
6.725,30.3040181355764,30,180,180,26.6354836962983,27,180,180,22.759018813575,23,167.540312546627,168,57.7112397991019,58,180,180
6.75,28.8820240870625,29,180,180,27.5597809494369,28,180,180,23.0772089940284,23,168.836235990759,169,59.2964495208065,59,180,180
6.775,27.6590889228087,28,180,180,28.8722587020036,29,180,180,23.7468422819211,24,170.263273337275,170,58.1850942519091,58,180,180
6.8,26.5826625066366,27,180,180,30.5665999196251,31,180,180,25.0253796676044,25,171.788697809048,172,56.8764413693652,57,180,180
6.825,25.5692585356934,26,180,180,32.4466874052599,32,180,180,26.4755006167381,26,172.887681534102,173,55.5402619078387,56,180,180
6.85,24.655516507599,25,180,180,34.3372418027589,34,180,180,28.0029579726661,28,173.529661443248,174,54.2137160460616,54,180,180
6.875,23.8179553060785,24,178.850091904559,179,36.2236462359354,36,180,180,29.5913039930217,30,174.103022030375,174,52.9076375761719,53,179.963726660822,180
6.9,23.1192395877042,23,177.377700992037,177,38.1147101051081,38,180,180,31.1750150849995,31,174.522350389174,175,51.6365491402285,52,179.239107129296,179
6.925,22.5623883788671,23,175.738067665638,176,40.0050871493045,40,180,180,32.8468074976484,33,174.97432190058,175,50.4384545200421,50,178.427310599321,178
6.95,22.132784112952,22,173.976689773633,174,41.8710930181625,42,180,180,34.6462688977323,35,175.358978838664,175,49.474379526652,49,177.988184255813,178
6.975,21.7860770827027,22,172.157120070206,172,43.7165045198163,44,180,180,36.4916545538581,36,175.711468933639,176,49.4594536220442,49,178.086140327121,178
7,21.4917186021107,21,170.341021966675,170,45.5897670048896,46,180,180,38.326901993751,38,176.752888941179,177,50.5102744960685,51,178.131524148427,178
7.025,21.2120918413165,21,168.573264214649,169,47.4217975300638,47,180,180,40.2223248016253,40,177.868512515461,178,51.0718861980714,51,177.879700693642,178
7.05,20.7952769616325,21,167.142714723042,167,49.1989343060545,49,180,180,41.8183037962335,42,179.022125555169,179,50.1719103604792,50,177.166408382284,177
7.075,20.426497461793,20,165.625818650478,166,51.0117137082624,51,180,180,42.7478529382053,43,179.499784896357,179,49.1280573430831,49,176.564954158626,177
7.1,20.1456534112313,20,164.016535570918,164,52.6541516537415,53,180,180,43.5386277987624,44,179.616268043505,180,48.037681217005,48,176.101221474202,176
7.125,19.6943899720302,20,165.341600850746,165,51.2089768296522,51,180,180,43.0363759275389,43,177.99566394307,178,46.6975575950105,47,175.677336960862,176
7.15,19.8394871373058,20,166.520577366347,167,49.3670381863913,49,180,180,41.7988403511796,42,176.61226767179,177,44.8556453749238,45,176.707520568014,177
7.175,20.0332130694196,20,168.153091482158,168,47.7082039263486,48,180,180,40.4450123215141,40,175.887510794392,176,44.3371421070312,44,177.678151893418,178
7.2,20.5071221155511,21,169.78406858466,170,46.1557079808024,46,180,180,39.0680840603555,39,175.272441675887,175,45.1675870831111,45,179.229928840316,179
7.225,21.1818049567716,21,171.464085979173,171,44.6092333947356,45,180,180,37.6296869961943,38,174.657503957654,175,46.5233366564685,47,180,180
7.25,22.0877109632091,22,173.143807638751,173,43.0434518524811,43,180,180,36.1463417764623,36,173.997555287437,174,48.071902331942,48,180,180
7.275,23.1547784960679,23,174.847806278405,175,41.4428162906698,41,180,180,34.6231752486577,35,173.276466277256,173,49.6958433342585,50,180,180
7.3,24.3812994740256,24,176.566618475086,177,39.7966773812548,40,180,180,33.0606345857587,33,172.487073398662,172,51.371737816372,51,180,180
7.325,25.7463459910442,26,178.301224123694,178,38.0950760897304,38,180,180,31.4508193232356,31,171.63145616279,172,53.0630013177339,53,180,180
7.35,27.2875080175919,27,180,180,36.3357830755944,36,180,180,29.7935292517716,30,170.707152629753,171,54.7525758867379,55,180,180
7.375,28.9587014586801,29,180,180,34.515553114846,35,180,180,28.083959708832,28,169.716389245276,170,56.4135423675435,56,180,180
7.4,30.6940763658992,31,180,180,32.6364030512468,33,180,180,26.3258799688734,26,168.652538468376,169,58.0491992471227,58,180,180
7.425,32.4692292642208,32,180,180,30.7048373247688,31,180,180,24.5216108825714,25,167.511452091745,168,59.6572063392281,60,180,180
7.45,34.2689379380943,34,180,180,28.7246184320732,29,178.916585396697,179,22.6330741006444,23,166.295801081531,166,60.8020002575345,61,180,180
7.475,36.155195220715,36,180,180,26.7922130222602,27,177.474575344148,177,20.7142217632757,21,164.954022559655,165,61.0915949642478,61,180,180
7.5,37.4322246668243,37,180,180,25.091010921393,25,175.842364680148,176,18.8543361034677,19,164.598678463701,165,61.2420459527149,61,180,180
7.525,35.4736097514424,35,180,180,24.5734518265901,25,177.244894571898,177,17.8523847777007,18,165.692987942952,166,61.3224711499864,61,180,180
7.55,33.4837315504203,33,180,180,24.7701835727896,25,178.903249927271,179,16.2784313649259,16,167.248314503602,167,61.2792549556318,61,180,180
7.575,32.0444919467634,32,180,180,25.6614428306945,26,180,180,16.6404577051042,17,168.431404158344,168,59.8125623818114,60,180,180
7.6,30.9629988874188,31,180,180,27.0588485473907,27,180,180,17.8147224132135,18,170.060707159816,170,58.5215389884276,59,180,180
7.625,29.933007555956,30,180,180,28.9050437251946,29,180,180,19.2352967001758,19,171.674831780459,172,57.1952756968479,57,180,180
7.65,28.8955637179319,29,180,180,30.786692248985,31,180,180,20.7434532432304,21,172.990547021796,173,55.8076935449132,56,180,180
7.675,27.8658953084195,28,180,180,32.6631472181039,33,180,180,22.2706945045718,22,173.704631708201,174,54.3925263496184,54,180,180
7.7,26.861843310595,27,180,180,34.538047743476,35,180,180,23.8273840819,24,174.174882964041,174,52.9834074637169,53,180,180
7.725,25.9362179521411,26,179.040718438525,179,36.4172068264392,36,180,180,25.3948837489617,25,174.548580666194,175,51.5935663676486,52,180,180
7.75,25.1289244454291,25,177.685969119172,178,38.3019032286424,38,180,180,26.974964444054,27,174.927375242023,175,50.2521308221641,50,180,180
7.775,24.4384425645493,24,176.181548993915,176,40.1838287165438,40,180,180,28.6470863318258,29,175.274386044618,175,48.9710671904331,49,180,180
7.8,23.8975007151081,24,174.54734336557,175,42.049780729334,42,180,180,30.4653263758093,30,175.67567341233,176,47.7343458378707,48,180,180
7.825,23.4993159884154,23,172.820623672606,173,43.898958764522,44,180,180,32.3268082561184,32,176.090785202927,176,47.515736877526,48,180,180
7.85,23.1675955659399,23,171.074656443806,171,45.7691834357541,46,180,180,34.1750921794207,34,177.120674718213,177,48.5522691964553,49,179.903252523238,180
7.875,22.8645208281703,23,169.362350898624,169,47.6220847378894,48,180,180,36.0937680535508,36,178.274863503213,178,48.9127370857986,49,179.306886859857,179
7.9,22.3597223610772,22,168.031237473557,168,49.3859015799094,49,180,180,37.6292165085796,38,179.567245901166,180,47.9442362745023,48,178.576627005902,179
7.925,21.9106366947307,22,166.527472655576,167,51.1959836247718,51,180,180,38.569756970288,39,180,180,46.8293101221736,47,177.950559473262,178
7.95,21.5372471945997,22,164.985075393063,165,52.9774468439951,53,180,180,39.4966015163686,39,180,180,45.7392725545761,46,177.376863584112,177
7.975,21.2588070450924,21,163.413780425347,163,54.7751770249649,55,180,180,40.9801740192089,41,180,180,45.7122665763537,46,177.698934782968,178
8,21.0344444379719,21,161.698219795842,162,56.5077724512542,57,180,180,42.7568042898381,43,180,180,46.2839558685597,46,178.031167256283,178
8.025,20.7682145611527,21,160.136833280787,160,57.4106689029141,57,180,180,44.3898849732671,44,180,180,45.6513279245024,46,177.23565572293,177
8.05,20.3957009501078,20,161.449061930371,161,55.8810356009002,56,180,180,44.1563193016219,44,179.747024556017,180,44.3936400095399,44,176.750295871882,177
8.075,20.5499774189224,21,162.781311707294,163,54.1952138062646,54,180,180,43.1302096343361,43,178.314574456691,178,42.5293446533426,43,176.991555064327,177
8.1,20.8019171109112,21,164.461276746111,164,52.6747158918557,53,180,180,41.8588200006011,42,177.601665535005,178,41.8853828097302,42,177.953906597545,178
8.125,21.3094935751289,21,166.145614953472,166,51.2475227866936,51,180,180,40.5485898370239,41,177.023091487104,177,42.941401038944,43,179.496218939035,179
8.15,22.0077868585378,22,167.871431903843,168,49.8079155208828,50,180,180,39.1433084579643,39,176.482320999447,176,44.6257057700241,45,180,180
8.175,22.9466396761127,23,169.59314511605,170,48.3361778379288,48,180,180,37.673601502589,38,175.915323863024,176,46.4343150299191,46,180,180
8.2,24.0722805879189,24,171.33321270221,171,46.8266184772909,47,180,180,36.1658734659034,36,175.286284057446,175,48.2680834613706,48,180,180
8.225,25.3490353768147,25,173.086057780387,173,45.2680159245865,45,180,180,34.6160412601862,35,174.592208432169,175,50.0862481687041,50,180,180
8.25,26.722871925802,27,174.839171712618,175,43.6564891547395,44,180,180,33.024097986154,33,173.830363520642,174,51.8921591922265,52,180,180
8.275,28.1647967623041,28,176.590991668072,177,41.9912799724527,42,180,180,31.3904135711901,31,172.997511567493,173,53.6917747447391,54,180,180
8.3,29.6607583138937,30,178.340872593768,178,40.2722361429626,40,180,180,29.7109315678357,30,172.097261203879,172,55.4721172928119,55,180,180
8.325,31.2479527826708,31,180,180,38.5032267720005,39,178.96039826232,179,27.9888304310006,28,171.127667954691,171,57.2432785443613,57,180,180
8.35,32.9249428367899,33,180,180,36.6853350343734,37,177.872588880401,178,26.223393610423,26,170.088190071885,170,59.0038541389413,59,180,180
8.375,34.6503207846401,35,180,180,34.812450087419,35,176.749147829515,177,24.3974975822062,24,168.982255850924,169,60.6061725021145,61,180,180
8.4,36.4102843853548,36,180,180,32.8985279768323,33,175.601115909215,176,22.5821638426025,23,167.736441358111,168,60.9577678938797,61,180,180
8.425,38.0427044595668,38,180,180,31.0157744816113,31,174.411359201908,174,20.7933209314601,21,166.423098353017,166,61.0826029353231,61,180,180
8.45,39.9022805062861,40,180,180,29.2493395591235,29,173.282228612079,173,19.2715315503891,19,164.91203251761,165,61.0649201937269,61,180,180
8.475,41.914597525676,42,180,180,27.8248329407887,28,172.408834219815,172,19.3609542102828,19,165.955443296091,166,61.1741257288786,61,180,180
8.5,43.6821583101281,44,180,180,26.424328936139,26,171.121271170785,171,18.0742747466412,18,164.378906181457,164,61.1562127312232,61,180,180
8.525,43.8666764453024,44,180,180,24.9797411610026,25,170.098693916649,170,17.6169690534665,18,165.108269846815,165,61.2830561788316,61,180,180
8.55,42.1899451805585,42,180,180,24.4323218603601,24,171.565815040115,172,17.5850917927597,18,166.30918829896,166,61.289182138591,61,180,180
8.575,40.8704027215502,41,180,180,25.0615056641244,25,172.947085995171,173,18.0027038313183,18,167.937545055459,168,59.9088423424921,60,180,180
8.6,39.7814069947066,40,180,180,26.4641228847172,26,174.557455215304,175,18.7772171815724,19,169.686861787038,170,58.5241027243345,59,180,180
8.625,38.7642109869552,39,180,180,28.3041229095837,28,176.299270779552,176,19.8951660869841,20,171.408529065237,171,57.1557147432504,57,180,180
8.65,37.7476434001852,38,180,180,30.197266342287,30,178.055601356123,178,21.2224270532618,21,173.110756390926,173,55.7611947960574,56,180,180
8.675,36.7087167542599,37,179.103192789262,179,32.0795774780644,32,179.809200648557,180,22.6156618460872,23,174.566055907565,175,54.3307881903864,54,180,180
8.7,35.638285695323,36,178.166252852139,178,33.9513618048747,34,180,180,23.9261847087981,24,175.156605907117,175,52.8642002311917,53,180,180
8.725,34.5493459651115,35,177.181140962886,177,35.8180667373668,36,180,180,24.991304178781,25,174.308639739383,174,51.3821505967179,51,180,180
8.75,33.4957802642142,33,176.129734661254,176,37.6913738256077,38,180,180,25.7961769940593,26,173.15588481527,173,49.9474691726246,50,180,180
8.775,32.5542069115123,33,174.866333452533,175,39.5586212037918,40,180,180,26.2916925557174,26,171.562533844387,172,48.5087635954761,49,179.756743073489,180
8.8,31.6589908928642,32,173.529198376069,174,41.29574516519,41,180,180,26.8850086242947,27,170.342993916166,170,46.9111752331905,47,180,180
8.825,30.9543424899777,31,172.379097348315,172,43.1228765079029,43,180,180,28.1941454678863,28,171.37148199708,171,47.9172594741139,48,180,180
8.85,29.9747481282422,30,171.430747333533,171,44.9333121365361,45,180,180,29.4313344218416,29,172.90143461929,173,49.6521160058296,50,180,180
8.875,29.0233561253657,29,170.296918256905,170,46.7722083262203,47,180,180,30.1380659418364,30,174.191737459741,174,51.3329149450083,51,180,180
8.9,28.0697959774989,28,169.450222073307,169,48.6022646520453,49,180,180,30.9395766197521,31,175.596110701874,176,52.7388929145292,53,180,180
8.925,27.2826194405025,27,168.53617514374,169,50.3728036337449,50,180,180,31.9465980379164,32,176.74745363848,177,51.7990373473136,52,179.464596639941,179
8.95,26.6133200758247,27,167.446502837809,167,52.1429937886752,52,180,180,33.1193090923806,33,177.477769489675,177,50.6164671584897,51,179.010815464466,179
8.975,26.1470391474368,26,165.99542102033,166,53.6350970725488,54,180,180,33.387122979469,33,176.087316543013,176,49.419184187362,49,178.511574447441,179
9,25.8685598187406,26,164.487779068019,164,55.1128382027609,55,180,180,34.2097384436764,34,175.512718905558,176,48.8129887109517,49,179.153682312759,179
9.025,25.7274945895864,26,162.944853067572,163,56.809752956169,57,180,180,35.7790786296204,36,176.176046784701,176,49.8603613798546,50,179.20413644653,179
9.05,25.4348386342383,25,161.342002985886,161,58.4043748622581,58,180,180,37.486610266614,37,177.63202889475,178,51.03338462986,51,178.499524509695,178
9.075,25.0317506809509,25,159.764892641526,160,59.3850901875118,59,180,180,38.8785247865477,39,179.045407215688,179,50.2521671602072,50,177.722638966421,178
9.1,24.6101840272878,25,158.215906122978,158,58.5671055982958,59,180,180,38.7382079013483,39,177.739810621477,178,48.8079163581604,49,177.696644318503,178
9.125,24.4446459651863,24,156.752696804567,157,58.1097932799689,58,180,180,38.3747604958848,38,176.350096671807,176,48.8023731218615,49,178.897032034238,179
9.15,24.0131337866205,24,158.272237529057,158,56.7196528875007,57,180,180,37.4858935480458,37,175.330129724341,175,47.9283908827616,48,177.99059319298,178
9.175,24.2007755281046,24,159.848407954914,160,55.2283567368269,55,180,180,36.3084105372498,36,174.497960793897,174,47.0404632307864,47,178.035802574202,178
9.2,24.6455387448843,25,161.538917829701,162,53.7707155800539,54,180,180,35.0190306303108,35,173.74557863395,174,47.4867354989523,47,179.349588379405,179
9.225,25.3741177035152,25,163.226925034343,163,52.2923824626548,52,179.132294032861,179,33.5975937880366,34,173.036259021482,173,49.0039755424969,49,180,180
9.25,26.3303945433062,26,164.936693013852,165,50.7727802959936,51,178.115238826163,178,32.0738349267056,32,172.318333395489,172,50.7983675670221,51,180,180
9.275,27.4768662213729,27,166.672764054991,167,49.2071913178124,49,177.071249971034,177,30.4791795921386,30,171.56528132905,172,52.5572266028034,53,180,180
9.3,28.7860327021533,29,168.424537943585,168,47.5942555075391,48,176.02248496517,176,28.836068664031,29,170.754675425079,171,54.3052035167502,54,180,180
9.325,30.1865549313918,30,170.178943767262,170,45.9278756172672,46,174.969265549859,175,27.1432890807191,27,169.878953475305,170,56.0422604245799,56,180,180
9.35,31.6394328502818,32,171.932104192777,172,44.2069059951573,44,173.906459070352,174,25.4010428231639,25,168.931342624534,169,57.7779835343199,58,180,180
9.375,33.1622794542981,33,173.679532795894,174,42.4331363238894,42,172.827053405721,173,23.6104543518185,24,167.905938180828,168,59.5169500753384,60,180,180
9.4,34.7395386955183,35,175.414129037911,175,40.5857664858519,41,171.692165330736,172,21.7188914222963,22,166.810513114757,167,60.7974030776833,61,180,180
9.425,36.3838588644736,36,177.150262390639,177,38.6655251868864,39,170.515259705641,171,19.7639077103476,20,165.596104525722,166,61.0874449239327,61,180,180
9.45,38.0412115342505,38,178.870469548812,179,36.7029825843027,37,169.33756802297,169,17.7888343902898,18,164.281964523794,164,61.2145365623177,61,180,180
9.475,39.7297260246248,40,180,180,34.6973839801897,35,168.126943561487,168,15.7467970365323,16,162.900286089037,163,61.2896636554127,61,180,180
9.5,41.5055570350487,42,178.629505581369,179,32.6631360265134,33,166.847651847391,167,13.2988233361211,13,164.005179069463,164,61.3433938549532,61,180,180
9.525,42.9592423152562,43,176.964323648007,177,30.714291671376,31,166.516223049711,167,12.4029323298969,12,164.920486712261,165,61.3040944594356,61,180,180
9.55,42.8773463196966,43,175.563675019562,176,29.6545243894777,30,165.582008203659,166,12.7226452386529,13,162.813402846075,163,60.4074710918118,60,180,180
9.575,41.6404468795469,42,175.375133563126,175,28.311179496154,28,167.25347623287,167,13.3161793283408,13,163.956180007188,164,60.846060323321,61,180,180
9.6,40.6072854368504,41,174.999269747853,175,28.6892500128561,29,168.858412204011,169,14.1883996565788,14,165.248029226836,165,59.8277303291093,60,180,180
9.625,39.7019025433888,40,174.39674161269,174,30.3193038779341,30,170.543666577887,171,15.1914077578255,15,166.783744150978,167,58.6460010785912,59,180,180
9.65,38.8097691648069,39,173.655437600442,174,32.1976585028158,32,172.297265769554,172,16.2994477395164,16,168.149752558632,168,57.3962078233853,57,180,180
9.675,37.9325779382896,38,172.83275543954,173,34.0633576235745,34,174.053832617354,174,17.4149918407216,17,167.781824902412,168,56.1395362936291,56,180,180
9.7,37.1126942618432,37,171.878508413081,172,35.905985998815,36,175.799461153182,176,18.3835912298427,18,166.144684395811,166,54.8999367078476,55,180,180
9.725,36.2695685136436,36,170.75537074804,171,37.0862519224145,37,177.516137399896,178,18.9881047505809,19,164.109871833028,164,53.1431883018536,53,180,180
9.75,35.2575222296729,35,170.05102209401,170,36.6930227747406,37,179.390690380796,179,19.611925329778,20,165.118809575509,165,52.9903977650794,53,180,180
9.775,34.2494065537297,34,169.476371580531,169,37.466860544321,37,180,180,20.193253370852,20,165.752552581388,166,54.3864723540361,54,180,180
9.8,33.270400684475,33,168.859929727659,169,38.9312270710077,39,180,180,20.586903020679,21,166.922159728083,167,56.1610845087382,56,180,180
9.825,32.3013423266053,32,168.234004550999,168,40.5788327165152,41,180,180,20.914708613618,21,168.115266344778,168,57.9866198257577,58,180,180
9.85,31.3193050313939,31,167.635847293821,168,42.2769433141106,42,180,180,21.1923905240424,21,169.31746866256,169,59.7078909865907,60,180,180
9.875,30.3415434825349,30,167.020256566659,167,43.9631052859772,44,180,180,21.4296636449633,21,170.51531643365,171,60.7814946652337,61,179.201956109769,179
9.9,29.760760410756,30,166.078580472519,166,45.2572674283469,45,180,180,22.1669214150998,22,171.198442979056,171,59.8573514966828,60,178.575133007264,179
9.925,29.2577688429554,29,165.182063931583,165,46.7864955372393,47,180,180,23.5933222326084,24,172.342487774955,172,58.935516617078,59,178.033189292534,178
9.95,28.9478905675274,29,163.7889781336,164,48.3086167467014,48,180,180,24.4205090581431,24,171.455757636729,171,57.8648752609045,58,177.555719342078,178
9.975,28.6887395396621,29,162.221805747169,162,49.0966104194777,49,180,180,24.7954674703806,25,169.772198582374,170,56.4453478269647,56,178.204582636418,178
10,28.6369878174912,29,160.864519169071,161,50.4133615384119,50,180,180,26.0949508123899,26,170.666836883467,171,57.3756593192085,57,178.542213924454,179
